T	sherlockd	-	-	-	-	-	-	-	-	Sherlock Holmes - Consulting Detective (demo)
T	shinc	-	-	-	mouse	-	-	-	y	Shinc
T	shinjuku	-	-	-	mouse	-	-	y	-	Shinjuku Labyrinth
T	shkaki	-	-	-	mouse	-	-	-	-	Shiki o Irodoru - Nihon no Shouka - Aki
T	shkfuyu	-	-	-	mouse	-	-	-	-	Shiki o Irodoru - Nihon no Shouka - Fuyu
T	shkharu	-	-	-	mouse	-	-	-	-	Shiki o Irodoru - Nihon no Shouka - Haru
T	shknatsu	-	-	-	mouse	-	-	-	-	Shiki o Irodoru - Nihon no Shouka - Natsu
T	shogisei	-	-	-	-	-	-	-	-	Shougi Seiten
T	shooting	-	-	-	mouse	-	-	-	-	Shooting Towns
T	shounenm	-	-	-	-	-	-	-	-	Shounen Magazine History
T	silentmb	-	-	-	mouse	-	-	-	y	Silent Möbius
T	silentsr	-	-	-	mouse	-	-	y	-	The Silent Service - Chinmoku no Kantai
T	simant	-	-	-	mouse	-	-	-	y	SimAnt
T	simcit2k	4M	gs	-	mouse	-	-	-	y	SimCity 2000
T	simcity	-	-	-	mouse	-	-	-	y	SimCity (HMB-121A)
T	simcityo	-	-	-	mouse	-	-	-	y	SimCity (HMB-121)
T	simearth	-	-	-	mouse	-	-	-	-	SimEarth - The Living Planet
T	simfarm	-	-	-	mouse	-	-	-	y	SimFarm
T	simfarmd	-	-	-	mouse	-	-	-	y	SimFarm (demo)
T	sodyssey	-	-	-	mouse	-	-	-	y	Super Odyssey & Dennou Planetarium
T	softcon1	-	-	-	mouse	-	-	-	-	Software Contest Nyuusen Sakuhinshuu 1 (HMC-139B)
T	softcon1a	-	-	-	mouse	-	-	-	-	Software Contest Nyuusen Sakuhinshuu 1 (HMC-139A)
T	softcon1o	-	-	-	mouse	-	-	-	-	Software Contest Nyuusen Sakuhinshuu 1 (HMC-139)
T	softcon2	-	-	-	mouse	-	-	-	y	Software Contest Nyuusen Sakuhinshuu 2
T	softcon3	-	-	-	mouse	-	-	-	-	Software Contest Nyuusen Sakuhinshuu 3
T	softhard	-	-	-	mouse	-	-	y	-	Soft de Hard na Monogatari
T	softhard2	-	-	-	mouse	-	-	y	-	Soft de Hard na Monogatari 2
T	sokobanp	-	-	-	mouse	-	-	-	y	Soko-ban Perfect
T	solpuppy	-	-	-	-	-	-	-	-	Pi's Solitaire Royale + Tom Snyder's Puppy Love
T	sorenanp	-	-	-	mouse	-	-	-	-	Soreyuke Nanpa-kun
T	sotsu93	-	-	-	mouse	-	-	y	y	Sotsugyou '93 - Graduation (newer floppy disk)
T	sotsu93o	-	-	-	mouse	-	-	y	y	Sotsugyou '93 - Graduation (older floppy disk)
T	spacemus	-	-	-	mouse	-	-	-	y	Space Museum
T	spdelic	-	-	-	mouse	-	-	-	-	Special & Delicious! Original CD-ROM
T	speechtr	-	-	-	-	-	-	y	-	Speech Trainer V1.0 L10
T	splatth	-	-	-	-	-	-	-	-	Splatterhouse
T	srmp23	-	-	-	-	-	-	-	-	Super Real Mahjong PII & PIII
T	srmp23p	-	-	-	-	-	-	-	-	Super Real Mahjong PII & PIII +
T	srmp4	-	-	-	-	-	-	-	y	Super Real Mahjong PIV
T	srogue	-	-	-	-	-	-	-	y	Space Rogue
T	sroguend	-	-	-	-	-	-	-	y	Space Rogue (no disc check)
T	ssf2	4M	-	capcom	capcom	-	-	-	y	Super Street Fighter II - The New Challengers
T	ssf2d	4M	-	capcom	capcom	-	-	-	y	Super Street Fighter II - The New Challengers (sample disc)
T	sshangh	-	-	-	mouse	-	-	-	y	Super Shanghai - Dragon's Eye
T	sshootin	-	-	-	pad	-	-	-	-	Super Shooting Towns
T	sslgalry	-	-	-	mouse	-	-	-	-	SSL Gallery Ver. 1
T	sspirits	4M	gs	6btn	6btn	-	-	y	-	Samurai Spirits
T	staccard	-	-	-	-	-	-	y	-	CRI StacCard
T	startword	-	-	-	-	-	-	-	-	Oto to E no Deru Eigo Jisho No. 1 - Start with Words
T	steepia	-	-	-	mouse	-	-	-	y	Steepia
T	steepialt	-	-	-	mouse	-	-	-	y	Steepia Lite
T	stress	-	-	-	-	-	-	-	-	Technostress Yobouhou Series - Stress
T	strike	6M	-	-	-	-	-	-	-	Strike Commander
T	strikpls	6M	-	-	-	-	-	y	-	Strike Commander Plus
T	strongh	-	-	-	mouse	-	-	-	y	Stronghold - Koutei no Yousai
T	suikoden	-	-	-	mouse	-	-	y	-	Suikoden - Tenmei no Chikai
T	supdaisn	-	-	-	mouse	-	2	-	-	Super Daisenryaku
T	supdaisn_cracked	-	-	-	mouse	-	2	-	-	Super Daisenryaku (cracked?)
T	superdps	-	-	-	-	-	-	-	-	Super D.P.S.
T	superdpsa	-	-	-	-	-	-	-	-	Super D.P.S. (alt. disk 5)
T	suzaku	-	-	-	mouse	-	-	y	-	Suzaku
T	sweetang	-	-	-	-	-	-	-	-	Sweet Angel
T	swordedg	-	-	-	-	-	-	-	-	Sword Edge
T	swordedgme	-	-	-	-	-	-	-	-	Sword Edge - Map Editor
T	swordedgse	-	-	-	-	-	-	-	-	Sword Edge - Sprite Editor
T	sxhawaii	-	-	-	mouse	-	-	-	-	Sexy in the Hawaii - Nice Gal Hawaii-hen
T	syndicat	-	-	-	mouse	-	-	-	-	Syndicate
T	tactairw	-	-	-	mouse	-	-	-	-	Tactical Air Wing
T	taikencd	-	-	-	-	-	-	-	-	Taikenban CD
T	taikoris	-	-	-	mouse	-	-	y	-	Taikou Risshiden
T	takamiza	-	-	-	mouse	-	-	-	y	Takamizawa Kyousuke - Nekketsu!! Kyouiku Kenshuu
T	tamacgmai	-	-	-	-	-	-	-	-	Tama CG-shuu - Mai
T	tania	-	-	-	mouse	-	-	-	y	Tania
T	tankcpdx	-	-	-	mouse	-	-	-	y	Tactical Tank Corps DX
T	tatsuou	-	-	-	-	-	-	-	-	Tatsujin Ou
T	tccgmus	-	-	-	-	-	-	-	-	Multimedia Communication Virtual Town - TC-Station - Computer Graphics & Music
T	tcgaku	-	-	-	-	-	-	-	-	Multimedia Communication Virtual Town - TC-Station - Computer Gakushuu Program
T	tcgame	-	-	-	-	-	-	-	-	Multimedia Communication Virtual Town - TC-Station - Game Collection
T	tcphoto	-	-	-	-	-	-	-	-	Multimedia Communication Virtual Town - TC-Station - Photo Collection
T	tctsuu	-	-	-	-	-	-	-	-	Multimedia Communication Virtual Town - TC-Station - Virtual Town Tsuushin Program
T	tcwpro	-	-	-	-	-	-	-	-	Multimedia Communication Virtual Town - TC-Station - Marty WorPro & Marty Hyoukeisan
T	tdf	-	-	-	mouse	-	-	-	y	TDF - Terrestrial Defense Force
T	teata10	-	-	-	-	-	-	y	-	TEATA - Vision - Recording & Playback System V1.0
T	teata11	-	-	-	-	-	-	y	-	TEATA - Vision - Recording & Playback System V1.1
T	teata12	-	-	-	-	-	-	y	-	TEATA - Vision - Recording & Playback System V1.2
T	teikets2	-	-	-	mouse	-	-	y	-	Teitoku no Ketsudan II
T	teiketsu	-	-	-	mouse	-	-	y	-	Teitoku no Ketsudan
T	teitotai	-	-	-	mouse	-	-	-	y	Teito Taisen
T	telop	-	-	-	-	-	-	-	-	Towns-Telop
T	tenderlt	-	-	-	mouse	-	-	-	-	TenderLight V1.1 L10
T	tenkagom	-	-	-	mouse	-	-	y	-	Tenka Gomen
T	tenranma	-	-	-	mouse	-	-	-	y	Tenshin Ranma
T	tensen	-	-	-	mouse	-	-	-	y	Tensen Nyannyan
T	tenshi6	-	-	-	mouse	-	-	-	-	Tenshi-tachi no Gogo VI - My Fair Teacher
T	tenshiten	-	-	-	-	-	-	y	-	Tenshi-tachi no Gogo - Tenkousei
T	teo10	6M	gs	-	-	-	-	-	y	Teo - Mou Hitotsu no Chikyuu - Version 1.0
T	teo20	6M	gs	-	-	-	-	-	y	Teo - Mou Hitotsu no Chikyuu - Version 2.0
T	terra	-	-	-	-	-	-	y	-	Terra Towns (HMA-110B)
T	terra2	-	-	-	-	-	-	y	-	Terra Towns II
T	terrao	-	-	-	-	-	-	y	-	Terra Towns (HMA-110)
T	tfcolor	4M	-	-	-	-	-	-	-	TownsFullcolor V2.1 L10
T	tgraph	4M	-	-	-	-	-	-	-	TownsGraph V2.1 L10
T	themeprk	4M	gs	-	mouse	-	-	y	-	Theme Park
T	think_cmi	-	-	-	-	-	-	-	-	Think Lead Gakushuu System - FM Towns CMI Program
T	think_program	-	-	-	-	-	-	-	-	Think Lead Gakushuu System - FM Towns Theme-betsu Gakushuu Series - Jikkou Program Ver. 2
T	think_sr5tane	-	-	-	-	-	-	-	-	Think Lead Gakushuu System - Shougaku Rika 5-nen - Tane no Hatsuga (1)
T	think_sr6karada	-	-	-	-	-	-	-	-	Think Lead Gakushuu System - Shougaku Rika 6-nen - Karada no Tsukuri (1)
T	tim	-	-	-	mouse	-	-	-	y	The Incredible Machine
T	timestrp	-	-	-	mouse	-	-	-	y	Time Stripper Mako-chan
T	titan	-	-	-	-	-	-	-	y	Titan
T	tkaraoke	-	-	-	-	-	-	-	-	Towns Karaoke V1.1L10
T	tnzs	-	-	-	-	-	-	-	-	The New Zealand Story (HMA-213A)
T	tnzso	-	-	-	-	-	-	-	-	The New Zealand Story (HMA-213)
T	togenkyo	-	-	-	mouse	-	-	-	y	Tougenkyou
T	tokio	-	-	none	mouse	-	-	y	y	Tokio - Tokyo-to Dai-24-ku
T	toshin2	-	-	-	mouse	-	-	-	y	Toushin Toshi II (1996-06-26)
T	toshin2o	-	-	-	mouse	-	-	-	y	Toushin Toshi II (1995-04-26)
T	toshin2s	-	-	-	-	-	-	-	-	Toushin Toshi II - Soshite, Sorekara...
T	toshinto	-	-	-	-	-	-	-	-	Toushin Toshi (1990-12-10)
T	toshintoo	-	-	-	-	-	-	-	-	Toushin Toshi (1990-12-07)
T	touchhrt	-	-	-	mouse	-	-	-	y	Touch My Heart
T	touchmus	-	-	-	-	-	-	-	-	Touch the Music by Casiopea
T	toukou1	-	-	-	mouse	-	-	-	-	That's Toukou Part 1
T	toukou2	-	-	-	mouse	-	-	-	-	That's Toukou Part 2
T	toukoun	-	-	-	-	-	-	-	-	That's Toukou - Natsu no Daitokushuu
T	toutrun	-	-	-	mouse	-	-	-	-	Turbo Out Run
T	townsmg1	-	-	-	-	-	-	-	-	Towns Magazine
T	townsmg2	-	-	-	-	-	-	-	-	Towns Magazine Vol. 2
T	townsmg3	4M	-	-	-	-	-	-	-	Towns Magazine Vol. 3
T	townsmgs3	4M	-	-	-	-	-	-	-	Towns Magazine for School Vol. 3
T	townsmgs5	4M	-	-	-	-	-	-	-	Towns Magazine for School Vol. 5
T	townsvn	-	-	-	-	-	-	-	-	Towns VNet V1.1 L20
T	townsvn1110	-	-	-	-	-	-	-	-	Towns VNet V1.1 L10
T	tpaint	-	-	-	-	-	-	-	-	TownsPAINT V1.1 L22
T	tpaint10	-	-	-	-	-	-	-	-	TownsPAINT V1.1 L10
T	tpaint20	-	-	-	-	-	-	-	-	TownsPAINT V1.1 L20
T	tpaint21	-	-	-	-	-	-	-	-	TownsPAINT V1.1 L21
T	tpaintii	4M	-	-	-	-	-	-	-	TownsPaint II V1.1 L10
T	tqod	-	-	-	pad	-	-	y	-	The Queen of Duellist (HME-166A)
T	tqodga	-	-	-	-	-	-	y	-	The Queen of Duellist Gaiden + Gaiden Alpha (1994-03-10)
T	tqodgao	-	-	-	-	-	-	y	-	The Queen of Duellist Gaiden + Gaiden Alpha (1994-03-02)
T	tqodo	-	-	-	pad	-	-	y	-	The Queen of Duellist (HME-166)
T	trafconf	-	-	-	mouse	-	-	-	y	Traffic Confusion
T	trigger	-	-	-	mouse	-	-	-	y	Trigger
T	trigger2	-	-	-	mouse	-	-	-	y	Trigger 2
T	truheart	-	-	-	mouse	-	-	y	-	True Heart
T	truhearta	-	-	-	mouse	-	-	y	-	True Heart (alt)
T	tsexyave	-	-	-	mouse	-	-	y	-	Tokyo Sexy Ave. - Tokyo Genshi Machi
T	tsound1110	-	-	-	-	-	-	-	-	TownsSOUND V1.1 L10
T	tsound1120	-	-	-	-	-	-	-	-	TownsSOUND V1.1 L20
T	tsound2110	-	-	-	-	-	-	-	-	TownsSound V2.1 L10
T	tss1110	-	-	-	-	-	-	-	-	Towns System Software V1.1 L10
T	tss1110b	-	-	-	-	-	-	-	-	Towns System Software V1.1 L10B
T	tss1120	-	-	-	-	-	-	-	-	Towns System Software V1.1 L20
T	tss1130	-	-	-	-	-	-	-	-	Towns System Software V1.1 L30
T	tss2110a	-	-	-	-	-	-	-	-	Towns System Software V2.1 L10A
T	tss2120	-	-	-	-	-	-	-	-	Towns System Software V2.1 L20
T	tss2130a	-	-	-	-	-	-	-	-	Towns System Software V2.1 L30A
T	tss2131	-	-	-	-	-	-	-	-	Towns System Software V2.1 L31
T	tss2140	-	-	-	-	-	-	-	-	Towns System Software V2.1 L40
T	tss2150a	4M	-	-	-	-	-	-	-	Towns System Software V2.1 L50A
T	tss2151	4M	-	-	-	-	-	-	-	Towns System Software V2.1 L51
T	tssl20	-	-	-	-	-	-	-	-	Towns System Software v1.1 L20 English
T	tssl20a	-	-	-	-	-	-	-	-	Towns System Software v1.1 L20 English (alt disk 2)
T	tsubo	4M	-	-	mouse	-	-	-	-	To Your Health! Vol. 1 - Tsubo Relaxation
T	tuntroll	-	-	-	mouse	-	-	-	y	Tunnels & Trolls: Crusaders of Khazan
T	ultima4	-	-	-	-	-	-	-	y	Ultima IV - Quest of the Avatar
T	ultima5	-	-	-	-	-	-	-	y	Ultima V - Warriors of Destiny
T	ultima6	-	-	-	mouse	-	-	-	y	Ultima VI - The False Prophet
T	ultimatr	-	-	-	-	-	-	-	y	Ultima Trilogy I-II-III
T	ultuw	-	-	-	mouse	-	-	-	y	Ultima Underworld - The Stygian Abyss
T	ultuw2	6M	-	-	-	-	-	y	-	Ultima Underworld II - Labyrinth of Worlds
T	urm	-	-	-	mouse	-	-	-	-	URM - M15 Wakusei ni Umarete
T	ushinawa	-	-	-	mouse	-	-	-	-	Ushinawareta Rakuen
T	uwaki	4M	-	-	mouse	-	-	y	-	Uwaki na Anata - Switch o Irete
T	vaindrem	-	-	-	-	-	-	y	-	Vain Dream
T	vaindrm2	-	-	-	-	-	-	y	-	Vain Dream II
T	vamphigh	-	-	-	mouse	-	-	-	y	Vampire High School
T	vanpoint	6M	-	-	mouse	-	-	-	y	Vanishing Point - Tenshi no Kieta Machi
T	vastness	-	-	-	pad	-	-	-	-	Vastness - Kuukyo no Ikenie-tachi
T	veildark	-	-	-	mouse	-	-	-	y	Veil of Darkness - Norowareta Yogen
T	vidbible	-	-	-	mouse	-	-	-	-	Shijou Saikyou no Video Bible - The Greatest Video Bible in the World
T	viewpoid	-	-	-	-	-	-	-	-	Viewpoint Demonstration No. 1
T	viewpoin	-	-	-	-	-	-	-	-	Viewpoint
T	vingsoft	-	-	-	-	-	-	-	-	Ving Soft Collection
T	vipergts	-	-	-	mouse	-	-	y	y	Viper GTS
T	viperv10	-	-	-	mouse	-	-	-	y	Viper-V10 Turbo RS
T	viperv12	-	-	-	mouse	-	-	-	y	Viper-V12 RS
T	viperv6	-	-	-	-	-	-	-	-	Viper-V6 Turbo RS
T	viperv8	-	-	-	mouse	-	-	-	y	Viper-V8 Turbo RS
T	vircall	-	-	-	mouse	-	-	y	-	Virtuacall
T	vircall2	-	-	-	mouse	-	-	y	-	Virtuacall 2
T	visitor	-	-	-	pad	-	-	-	-	The Visitor
T	vkoubou	-	-	-	mouse	-	-	-	y	Video Koubou V1.4 L10
T	vkoubou1310	-	-	-	mouse	-	-	-	y	Video Koubou V1.3 L10
T	volfied	-	-	-	-	-	-	-	y	Volfied
T	vzedit	-	-	-	-	-	-	-	-	VZ Editor 1.6 with ATOK 7
T	wakoku	-	-	-	-	-	-	-	-	Wakoku Seiha Den
T	wang	-	-	-	mouse	-	2	-	-	Wrestle Angels
T	wang2	-	-	-	mouse	-	2	-	-	Wrestle Angels 2
T	wang2a	-	-	-	mouse	-	2	-	-	Wrestle Angels 2 (alt)
T	wang3	-	-	-	mouse	-	-	y	-	Wrestle Angels 3 - Mezasu wa Saikyou Dantai!
T	wangs	-	-	-	mouse	-	-	y	-	Wrestle Angels Special
T	wedderra	-	-	-	-	-	2	-	-	Wedding Errantry - Gyakutama Ou
T	weltowns	4M	-	-	mouse	-	-	-	-	Welcome to FM Towns (1994-12-19)
T	weltownso	4M	-	-	mouse	-	-	-	-	Welcome to FM Towns (1994-09-29)
T	welyoga	4M	-	-	mouse	-	-	-	-	To Your Health! Vol. 2 - Wellness Yoga
T	win30	-	-	-	-	-	-	-	-	Nihongo Microsoft Windows V3.0 with Multimedia Extensions V1.0 L10
T	win31l10	4M	-	-	-	-	-	-	-	Microsoft Windows Version 3.1 L10
T	win31l11	4M	-	-	-	-	-	-	-	Microsoft Windows Version 3.1 L11
T	win31l12	4M	-	-	-	-	-	-	-	Microsoft Windows Version 3.1 L12
T	win95up	-	-	-	-	-	-	-	-	Microsoft Windows 95 Upgrade Package
T	wingcmar	6M	-	-	-	-	-	-	-	Wing Commander Armada
T	wingcom2	4M	-	-	-	-	-	-	-	Wing Commander II - Vengeance of the Kilrathi - Special Operations 1 & Special Operations 2
T	wingcomm	-	-	-	mouse	-	-	-	y	Wing Commander
T	wingcomma	-	-	-	mouse	-	-	-	y	Wing Commander (alt)
T	wingscrt	-	-	-	-	-	-	-	-	Wing Commander - The Secret Missions & The Secret Missions 2 - Crusade
T	winpost	-	-	-	mouse	-	-	y	-	Winning Post
T	wizardr5	-	-	-	-	-	-	-	y	Wizardry V - Heart of the Maelstrom
T	wizardr6	-	-	-	-	-	-	-	y	Wizardry - Bane of the Cosmic Forge
T	wizardr7	-	-	-	mouse	-	-	-	y	Wizardry - Crusaders of the Dark Savant
T	womanmem	-	-	-	mouse	-	-	-	-	Woman's Memory
T	wonpara	-	-	-	mouse	-	-	-	y	WonPara Wars
T	wonpara2	-	-	-	mouse	-	-	-	y	WonPara Wars II
T	wordwort	-	-	-	mouse	-	-	-	y	Words Worth
T	wordwortsp	-	-	-	mouse	-	2	-	-	Words Worth Special Disk
T	wyatt	-	-	-	-	-	-	-	-	The 4th Unit 7 - Wyatt
T	wyattd	-	-	-	-	-	-	-	-	The 4th Unit 7 - Wyatt (demo)
T	xak2	-	-	-	-	-	-	-	y	Xak II - Rising of the Redmoon
T	xak3	-	-	-	-	-	-	-	y	Xak III - The Eternal Recurrence
T	xenon	-	-	-	mouse	-	-	-	y	Xenon - Mugen no Shitai
T	yachtman	-	-	-	mouse	-	-	-	y	The Yachtman
T	yajipr2	-	-	-	-	-	-	-	-	Yajiuma Pennant Race 2
T	yamachiz	-	-	-	-	-	-	y	-	PersoCom de Tanoshimu - Yama to Chizu Vol. 1
T	yamane	6M	-	-	mouse	-	-	-	-	Yamane no Sumu Mori
T	yamikets	-	-	-	mouse	-	-	y	-	Yami no Ketsuzoku Special - The Predestined Homicides
T	yawahada	-	-	-	mouse	-	-	-	-	Illusion CG Collection Vol. 1 - Yawahada Bishoujo
T	yeshg	-	-	-	mouse	-	-	-	y	YES! HG - Erotic Voice Version
T	yojuclub	-	-	-	mouse	-	-	-	-	Youjuu Club Custom
T	yojusen2	-	-	-	mouse	-	-	-	y	Youjuu Senki 2 - Reimei no Senshi-tachi
T	yojusenk	-	-	-	mouse	-	-	-	y	Youjuu Senki - A.D. 2048
T	youjong	-	-	-	-	-	-	-	-	You-Jong Part I
T	yumimimx	-	-	-	-	-	-	-	y	Yumimi Mix
T	yuudisc	-	-	-	mouse	-	-	-	y	CD-ROM Bishoujo Senshi Collection - Yuu Disc Special
T	yuuwaku	-	-	-	mouse	-	-	y	-	Yuuwaku
T	ywsansu2	-	-	-	-	-	-	-	-	Yoku Wakaru Sansuu - Shougaku 2-nen
T	zak	-	-	-	mouse	-	-	-	y	Zak McKracken and The Alien Mindbenders (HMB-218A)
T	zako	-	-	-	mouse	-	-	-	y	Zak McKracken and The Alien Mindbenders (HMB-218)
T	zan2	-	-	-	mouse	-	-	y	-	Zan II - Towns Special (1992-04-23)
T	zan2o	-	-	-	mouse	-	-	y	-	Zan II - Towns Special (1992-03-19)
T	zan3	-	-	-	-	-	-	-	-	Zan III - Ten'un Ware ni Ari
T	zatsuon	-	-	-	mouse	-	-	-	y	Zatsuon Ryouiki
T	zenith	-	-	-	mouse	-	-	-	y	Zenith
T	zero	-	-	-	-	-	-	-	-	The 4th Unit 4 - Zero
T	zokudm	-	-	-	mouse	-	-	-	y	Zoku Dungeon Master - Chaos no Gyakushuu
T	zstaff	-	-	-	-	-	-	-	-	Z's Staff Pro Towns
T	ztdc	-	-	-	mouse	-	-	-	-	Z's Triphony DigitalCraft Towns (HMB-212A)
T	ztdco	-	-	-	mouse	-	-	-	-	Z's Triphony DigitalCraft Towns (HMB-212)
T	zurujr	-	-	-	-	-	-	-	-	Hon'yaku Helper Zurukamashi - Jisho Disk Junior
T	zurukama	-	-	-	mouse	-	-	-	-	Hon'yaku Helper Zurukamashi
T	zyojusen	-	-	-	mouse	-	-	-	y	Zoku Youjuu Senki - Suna no Mokushiroku
K	cd:00100daf229f0a8e	lipsadv3
K	cd:00395d9e38c6de00	puyopuyo
K	cd:006ace9ac0139720	igoyabu
K	cd:00ac50cf8d5268dc	nihonmb3
K	cd:00b23c097b2b26a9	tnzso
K	cd:00bfebc27f005e78	lastnude
K	cd:00cb3be63dc19d14	goh2
K	cd:015d86bfa244b05c	mcosmo
K	cd:0170988274e7f1b0	mlenergy
K	cd:017d137124baefe9	wakoku
K	cd:0188dd980681ebf7	mujintou
K	cd:020c8aa28a124d5c	dokyuse2
K	cd:020e53492bda018e	kanade
K	cd:023e64e8db30d603	hyplanetd
K	cd:02712cf513c386f1	mightmg4
K	cd:028ac9571ed2fdd6	mandalai
K	cd:0295e8fc772e08e1	fmtappc
K	cd:031ab15f66f5022c	drgshock
K	cd:03655095943fe649	leadingc
K	cd:03658ec4f4e99f1a	nsangel
K	cd:040526df756495e0	toshin2o
K	cd:04a45d6a35734428	gedit
K	cd:04b39e36b37b2a43	awesome
K	cd:05c260522aa0c903	lotr1
K	cd:05d0297190eea53d	prindang
K	cd:05e2f2dad3b8f004	wizardr7
K	cd:060678a43e29c394	strikpls
K	cd:071e6c8073dbe9e2	zan2
K	cd:0732212354b89911	tqodga
K	cd:074d06ab974a940c	musicmaco
K	cd:075f9f522d30a542	demo94su
K	cd:0828e2ed98322033	merrygor
K	cd:089d063a298394fc	prostudgr
K	cd:08c6453183cff893	wingcmar
K	cd:09398d266f5891b3	fbas1110b
K	cd:097865d3f4341ab5	iris
K	cd:098fe6d1c0c49ce5	xak3
K	cd:099106f4e88705ea	psydet2
K	cd:09ae06e10131791f	touchmus
K	cd:0a89b12948a1e3ec	suzaku
K	cd:0a8d249a12f9f515	marueic2
K	cd:0aa4c3a3eb2df486	ultuw
K	cd:0ab18e8787e251e9	musicmaclt
K	cd:0acbd0c0ebe5ebae	jkden
K	cd:0ad554d5e4ef07a7	ginga2dx
K	cd:0aedfef1c54668bc	psydetf2
K	cd:0b0d9a589c50f82e	mflcan4
K	cd:0b3d1b9ee5d6d8b0	ssf2
K	cd:0c04956fc8f47684	elmknigt
K	cd:0c4a31086f81301c	reijou
K	cd:0c6907eda571f535	kchoujin
K	cd:0ca35470a97b38a9	emit2
K	cd:0d8d75ab170dda61	burai
K	cd:0de2b4a01848c6a2	zyojusen
K	cd:0e1e02eaa09904ba	presence
K	cd:0e208eb89a4c1bd1	msdet1
K	cd:0e25c08a8719362c	dmastero
K	cd:0eb4676d4500ee8f	ztdco
K	cd:0ed57aa2bca72a82	injuugak
K	cd:0ed5ddfbe09393c2	teata12
K	cd:0ed6e0de0210eecd	gekirin
K	cd:0ef425e64c22c147	gundamhd
K	cd:0f8c642f85cfb5b6	cvrgirls
K	cd:0fe6d6dd620bf9cb	viperv6
K	cd:0ff94821cb64842e	srmp23p
K	cd:1185892ad6b4adff	zenith
K	cd:1196f80f4f711492	vipergts
K	cd:11a5443f2e3bb073	tim
K	cd:11cdfa0e6d0433da	tatsuou
K	cd:11d9f3850787be22	dorbestj
K	cd:120d01312396972b	igohonka
K	cd:1212c1b99632506b	hypland
K	cd:1261356340cccd8a	knjland3
K	cd:128f13d6d59e9371	tccgmus
K	cd:12f25e19b0f9e23c	biblemas
K	cd:12f487f2439b8e16	shknatsu
K	cd:131e4e230921684c	parapara
K	cd:136023c586889578	indycrus
K	cd:1362d20a71a21112	tenshiten
K	cd:138d88074ce5df4c	fsc5o
K	cd:138f2a5783984ffe	startword
K	cd:13a37e3280db56f7	hiraehon
K	cd:13aa5328d1644ae5	keiphone
K	cd:13c413aa142f2255	g5
K	cd:145287293cfc726e	fwc1
K	cd:14633e784df0ebee	takamiza
K	cd:147cd091801a0d41	fshark
K	cd:1568137219c0f1ce	branmar2
K	cd:1583fb6e830ad10e	dmaster
K	cd:167c6ac168d2d5eb	libbler
K	cd:16b831b764923484	populous
K	cd:16ec9c6e2fe862a2	tqod
K	cd:17264f75fe796fc4	vaindrm2
K	cd:17267457a04f6e6c	c_tomsnyderspuppylovepissolitaireroyale
K	cd:173c8fe9e8c3025a	beatles4
K	cd:1767a938dbd1ccb2	simfarmd
K	cd:1779d08a7ce9aa49	if2
K	cd:17e96b066a1b9d1e	speechtr
K	cd:17ea3a2b4bf7aca1	gbomber
K	cd:17f39eea57513bd8	enkaio
K	cd:181abad5da3a17b2	volfied
K	cd:185e07ac0a468a34	nihonrki
K	cd:18959fff95a0647a	mjmusashi
K	cd:190744d2bd8cf3a2	halfmoon
K	cd:19451731a0a53c35	bublbobl
K	cd:19673cb3a8fbf87d	tcgame
K	cd:1a24868e2310c847	srmp23
K	cd:1a701212d15a475f	alice3o
K	cd:1b59f04a3e6506ad	palamed
K	cd:1b5d95c9c1cac114	scav4o
K	cd:1b6dc10fefb5f6f7	mbomber
K	cd:1b6deecb54422d75	3x3eyes
K	cd:1b7b1d4d6effbc6a	iitabi
K	cd:1b97c816b79741e9	simcity
K	cd:1be2eedcd815c893	deadbrn
K	cd:1c09a671ccda075f	eikanwa2o
K	cd:1c3a9cd987ada0c9	prinmak2
K	cd:1c54d9c2ad417b3e	appare1
K	cd:1c57b3c787dbdc71	wangs
K	cd:1cfe5b271f6f7532	mode7
K	cd:1d6734dd003c56b3	linuxje
K	cd:1d7e8743f951757f	mbomberd
K	cd:1e2b48fc99358727	softcon2
K	cd:1e9bd8b73837b1a3	psydet2r
K	cd:1eab73c2c832aff6	dknight4
K	cd:1f16db52ce7418ca	okuhoso
K	cd:1f2f69d1a7a02dd2	bandkun
K	cd:1f3e1d22af7acdbf	cal3
K	cd:1f4ffbd70c622995	urm
K	cd:1f6374dfb050cfa4	mahoudai
K	cd:1f699e170b51eb7e	c_fmseriessoftwaretaikenbancd
K	cd:207f9aa18bceb78b	daikok2
K	cd:210e49990b5ccdc1	sekohan
K	cd:213de6b293ce3ab9	castles2
K	cd:216328015b0ffed9	anneyume
K	cd:221bf2878ccfad29	hypraddr
K	cd:22634e1185a7bff6	mjdepon
K	cd:229010cd1499ff19	lodoss
K	cd:22973acc7561cb53	mflcan2
K	cd:22a9d1d276771d72	hyplanets2
K	cd:22f0135a6f1ec948	rbisland
K	cd:22f3d42c065e0759	hoshisn2
K	cd:2300e2c796be2f84	themeprk
K	cd:236e4d51f74f47de	lodoss2
K	cd:23a88c801185641c	rejectn
K	cd:23b9fbf1d9562059	libido7
K	cd:23ef27db65d46748	vanpoint
K	cd:23f75dad7b72883c	aesop1
K	cd:23fb83e9da3b90ba	akikogld
K	cd:245a088a5cc8c229	38man
K	cd:247af4171b43e0ef	townsmg2
K	cd:24ec3a431f14d072	steepia
K	cd:25081206a4ac6822	silentsr
